time,latitude,longitude,height_msl
2025-09-10 18:23:45.100,39.195027719,-77.257411844,150.0722
2025-09-10 18:23:45.300,39.195029378,-77.257409764,150.1421
2025-09-10 18:23:45.400,39.195030430,-77.257408660,150.1221
2025-09-10 18:23:45.500,39.195031417,-77.257407779,150.1286
2025-09-10 18:23:45.600,39.195032362,-77.257406931,150.1402
2025-09-10 18:23:45.900,39.195034334,-77.257404730,150.1542
2025-09-10 18:23:46.000,39.195035124,-77.257403988,150.1109
2025-09-10 18:23:46.100,39.195036157,-77.257403399,150.1378
2025-09-10 18:23:46.200,39.195037014,-77.257402417,150.1195
2025-09-10 18:23:46.400,39.195038674,-77.257400998,149.9893
2025-09-10 18:23:46.500,39.195039778,-77.257400580,149.9264
2025-09-10 18:23:46.600,39.195040403,-77.257399792,149.8646
2025-09-10 18:23:46.700,39.195041450,-77.257399099,149.8615
2025-09-10 18:23:46.800,39.195042186,-77.257398370,149.8135
2025-09-10 18:23:46.900,39.195042642,-77.257397622,149.8150
2025-09-10 18:23:47.100,39.195044021,-77.257396339,149.6050
2025-09-10 18:23:47.200,39.195044869,-77.257395399,149.5570
2025-09-10 18:23:47.300,39.195045466,-77.257394367,149.4657
2025-09-10 18:23:47.400,39.195046141,-77.257393521,149.4460
2025-09-10 18:23:47.500,39.195046857,-77.257392813,149.4364
2025-09-10 18:23:47.600,39.195047284,-77.257392484,149.3292
2025-09-10 18:23:47.700,39.195047810,-77.257392174,149.1420
2025-09-10 18:23:47.800,39.195048346,-77.257391450,149.1297
2025-09-10 18:23:47.900,39.195048815,-77.257390295,149.0254
2025-09-10 18:23:48.000,39.195049254,-77.257389919,148.9928
2025-09-10 18:23:48.100,39.195049274,-77.257390099,148.8521
2025-09-10 18:23:48.200,39.195049658,-77.257390087,148.7418
2025-09-10 18:23:48.300,39.195050039,-77.257390045,148.5399
2025-09-10 18:23:48.400,39.195050201,-77.257389634,148.3733
2025-09-10 18:23:48.500,39.195050452,-77.257389571,148.2181
2025-09-10 18:23:48.600,39.195050614,-77.257389549,148.0819
2025-09-10 18:23:48.700,39.195050684,-77.257389579,147.9300
2025-09-10 18:23:48.900,39.195051166,-77.257389584,147.5552
2025-09-10 18:23:49.000,39.195051689,-77.257389734,147.3940
2025-09-10 18:23:49.100,39.195051639,-77.257389348,147.2769
2025-09-10 18:23:49.200,39.195052105,-77.257389415,147.1943
2025-09-10 18:23:49.300,39.195053022,-77.257389195,147.1526
2025-09-10 18:23:49.500,39.195054417,-77.257387657,146.9624
2025-09-10 18:23:49.600,39.195054810,-77.257387036,146.8535
2025-09-10 18:23:49.700,39.195055117,-77.257386464,146.7526
2025-09-10 18:23:49.800,39.195055105,-77.257386209,146.6101
2025-09-10 18:23:49.900,39.195055631,-77.257385523,146.5597
2025-09-10 18:23:50.000,39.195056258,-77.257384617,146.4605
2025-09-10 18:23:50.100,39.195057137,-77.257383977,146.4313
2025-09-10 18:23:50.200,39.195057549,-77.257383124,146.3560
2025-09-10 18:23:50.300,39.195057631,-77.257382861,146.1809
2025-09-10 18:23:50.400,39.195058071,-77.257382384,146.0671
2025-09-10 18:23:50.500,39.195058579,-77.257381611,145.9965
2025-09-10 18:23:50.600,39.195058978,-77.257380649,145.9277
2025-09-10 18:23:50.900,39.195059616,-77.257379054,145.5866
2025-09-10 18:23:51.200,39.195060676,-77.257377207,145.3286
2025-09-10 18:23:51.300,39.195061079,-77.257376339,145.2198
2025-09-10 18:23:51.400,39.195061321,-77.257375679,145.1978
2025-09-10 18:23:51.700,39.195062382,-77.257371140,145.0792
2025-09-10 18:23:51.800,39.195062667,-77.257370100,145.0312
2025-09-10 18:23:51.900,39.195063208,-77.257368678,145.0178
2025-09-10 18:23:52.100,39.195064708,-77.257365420,144.8817
2025-09-10 18:23:52.200,39.195064756,-77.257364228,144.7979
2025-09-10 18:23:52.300,39.195065220,-77.257362852,144.7836
2025-09-10 18:23:52.500,39.195064891,-77.257360797,144.8069
2025-09-10 18:23:52.600,39.195065089,-77.257359776,144.7828
2025-09-10 18:23:52.700,39.195065471,-77.257358962,144.7515
2025-09-10 18:23:52.800,39.195065385,-77.257357714,144.7975
2025-09-10 18:23:52.900,39.195065495,-77.257356222,144.8195
2025-09-10 18:23:53.100,39.195065080,-77.257354253,144.6973
2025-09-10 18:23:53.200,39.195065234,-77.257353298,144.7482
2025-09-10 18:23:53.300,39.195065471,-77.257351875,144.6411
2025-09-10 18:23:53.400,39.195065528,-77.257350863,144.5655
2025-09-10 18:23:53.500,39.195066187,-77.257349423,144.5742
2025-09-10 18:23:53.700,39.195066210,-77.257347571,144.7755
2025-09-10 18:23:53.800,39.195066100,-77.257346485,144.6961
2025-09-10 18:23:53.900,39.195065287,-77.257345262,144.7273
2025-09-10 18:23:54.000,39.195065274,-77.257344071,144.7049
2025-09-10 18:23:54.100,39.195065305,-77.257343169,144.7008
2025-09-10 18:23:54.200,39.195064884,-77.257341880,144.7238
2025-09-10 18:23:54.300,39.195064405,-77.257340452,144.7012
2025-09-10 18:23:54.400,39.195064230,-77.257338779,144.6956
2025-09-10 18:23:54.500,39.195063827,-77.257337372,144.6678
2025-09-10 18:23:54.700,39.195062815,-77.257337284,144.6435
2025-09-10 18:23:54.800,39.195061929,-77.257336850,144.5839
2025-09-10 18:23:54.900,39.195061285,-77.257336147,144.5160
2025-09-10 18:23:55.000,39.195060281,-77.257336155,144.4769
2025-09-10 18:23:55.200,39.195058376,-77.257335790,144.6788
2025-09-10 18:23:55.300,39.195057733,-77.257335940,144.5451
2025-09-10 18:23:55.500,39.195057211,-77.257336197,144.4177
2025-09-10 18:23:55.600,39.195057049,-77.257335942,144.3448
2025-09-10 18:23:55.700,39.195057075,-77.257335746,144.2613
2025-09-10 18:23:55.800,39.195056975,-77.257335889,144.2487
2025-09-10 18:23:55.900,39.195057208,-77.257335822,144.2695
2025-09-10 18:23:56.000,39.195057278,-77.257335510,144.2694
2025-09-10 18:23:56.100,39.195057170,-77.257335554,144.2623
2025-09-10 18:23:56.200,39.195057190,-77.257335608,144.2739
2025-09-10 18:23:56.300,39.195057325,-77.257335597,144.2160
2025-09-10 18:23:56.400,39.195057343,-77.257335733,144.1916
2025-09-10 18:23:56.500,39.195057438,-77.257335661,144.1824
2025-09-10 18:23:56.600,39.195057575,-77.257335563,144.1615
2025-09-10 18:23:56.700,39.195057621,-77.257335585,144.1438
2025-09-10 18:23:56.800,39.195057662,-77.257335595,144.1414
2025-09-10 18:23:56.900,39.195057650,-77.257335571,144.1316
2025-09-10 18:23:57.000,39.195057666,-77.257335570,144.1230
2025-09-10 18:23:57.300,39.195057829,-77.257335555,144.0985
2025-09-10 18:23:57.400,39.195057832,-77.257335486,144.0918
2025-09-10 18:23:57.500,39.195057944,-77.257335487,144.0846
2025-09-10 18:23:57.600,39.195058017,-77.257335474,144.0849
