time,latitude,longitude,height_msl
2025-09-05 16:46:30.500,39.194695235,-77.257686026,157.7947
2025-09-05 16:46:30.600,39.194695258,-77.257686035,157.7952
2025-09-05 16:46:30.700,39.194695304,-77.257686057,157.8044
2025-09-05 16:46:30.800,39.194695364,-77.257686091,157.8025
2025-09-05 16:46:30.900,39.194695462,-77.257686142,157.8031
2025-09-05 16:46:31.000,39.194695545,-77.257686156,157.7978
2025-09-05 16:46:31.100,39.194695661,-77.257686185,157.8021
2025-09-05 16:46:31.200,39.194695788,-77.257686204,157.7966
2025-09-05 16:46:31.300,39.194695952,-77.257686204,157.7941
2025-09-05 16:46:31.400,39.194696190,-77.257686248,157.7856
2025-09-05 16:46:31.500,39.194696487,-77.257686318,157.7871
2025-09-05 16:46:31.600,39.194696784,-77.257686413,157.7795
2025-09-05 16:46:31.700,39.194697259,-77.257686544,157.7777
2025-09-05 16:46:31.800,39.194697823,-77.257686667,157.7732
2025-09-05 16:46:31.900,39.194698494,-77.257686936,157.7778
2025-09-05 16:46:32.000,39.194699227,-77.257687275,157.7715
2025-09-05 16:46:32.100,39.194700104,-77.257687637,157.7704
2025-09-05 16:46:32.200,39.194701120,-77.257688110,157.7768
2025-09-05 16:46:32.300,39.194702214,-77.257688737,157.7809
2025-09-05 16:46:32.400,39.194703286,-77.257689382,157.7766
2025-09-05 16:46:32.500,39.194704544,-77.257690264,157.7834
2025-09-05 16:46:32.600,39.194705785,-77.257691186,157.7795
2025-09-05 16:46:32.700,39.194707168,-77.257692194,157.7744
2025-09-05 16:46:32.800,39.194708616,-77.257693426,157.7652
2025-09-05 16:46:32.900,39.194710116,-77.257694792,157.7492
2025-09-05 16:46:33.000,39.194711616,-77.257696254,157.7441
2025-09-05 16:46:33.100,39.194713269,-77.257698091,157.7644
2025-09-05 16:46:33.200,39.194714819,-77.257700099,157.7612
2025-09-05 16:46:33.300,39.194716383,-77.257702134,157.7358
2025-09-05 16:46:33.400,39.194717921,-77.257704601,157.7364
2025-09-05 16:46:33.500,39.194719432,-77.257707293,157.7605
2025-09-05 16:46:33.600,39.194720916,-77.257710022,157.7633
2025-09-05 16:46:33.700,39.194722353,-77.257712989,157.7694
2025-09-05 16:46:33.800,39.194723753,-77.257716110,157.7672
2025-09-05 16:46:33.900,39.194725199,-77.257719431,157.7794
2025-09-05 16:46:34.000,39.194726564,-77.257723012,157.7852
2025-09-05 16:46:34.100,39.194727905,-77.257726750,157.7921
2025-09-05 16:46:34.200,39.194729167,-77.257730724,157.7956
2025-09-05 16:46:34.300,39.194730421,-77.257734827,157.7796
2025-09-05 16:46:34.400,39.194731773,-77.257739029,157.7888
2025-09-05 16:46:34.500,39.194733062,-77.257743278,157.7722
2025-09-05 16:46:34.600,39.194734340,-77.257747666,157.7541
